route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,brigade_id,vehicle_id,variant_id
A,3,3_9573218,"OPORÓW",1,813602,24,1,813602
A,3,3_9573217,"RACŁAWICKA",0,815015,24,1,815015
A,3,3_9573311,"RACŁAWICKA",0,815015,22,1,815015
A,3,3_9573422,"RACŁAWICKA",0,815015,2,1,815015
A,3,3_9573424,"RACŁAWICKA",0,815015,2,1,815015
A,3,3_9573426,"RACŁAWICKA",0,815015,2,1,815015
A,3,3_9573428,"RACŁAWICKA",0,815015,2,1,815015
A,3,3_9573430,"RACŁAWICKA",0,815015,2,1,815015
A,3,3_9573432,"RACŁAWICKA",0,815015,2,1,815015
A,3,3_9573434,"RACŁAWICKA",0,815015,2,1,815015
A,3,3_9573436,"RACŁAWICKA",0,815015,2,1,815015
A,3,3_9573438,"RACŁAWICKA",0,815015,2,1,815015
A,3,3_9573441,"RACŁAWICKA",0,815015,3,1,815015
A,3,3_9573443,"RACŁAWICKA",0,815015,3,1,815015
A,3,3_9573445,"RACŁAWICKA",0,815015,3,1,815015
A,3,3_9573447,"RACŁAWICKA",0,815015,3,1,815015
A,3,3_9573449,"RACŁAWICKA",0,815015,3,1,815015
A,3,3_9573451,"RACŁAWICKA",0,815015,3,1,815015
A,3,3_9573453,"RACŁAWICKA",0,815015,3,1,815015
A,3,3_9573455,"RACŁAWICKA",0,815015,3,1,815015
A,3,3_9573460,"RACŁAWICKA",0,815015,4,2,815015
A,3,3_9573462,"RACŁAWICKA",0,815015,4,2,815015
A,3,3_9573464,"RACŁAWICKA",0,815015,4,2,815015
A,3,3_9573466,"RACŁAWICKA",0,815015,4,2,815015
A,3,3_9573468,"RACŁAWICKA",0,815015,4,2,815015
A,3,3_9573470,"RACŁAWICKA",0,815015,4,2,815015
A,3,3_9573472,"RACŁAWICKA",0,815015,4,2,815015
A,3,3_9573474,"RACŁAWICKA",0,815015,4,2,815015
A,3,3_9573482,"RACŁAWICKA",0,815015,6,1,815015
A,3,3_9573484,"RACŁAWICKA",0,815015,6,1,815015
A,3,3_9573486,"RACŁAWICKA",0,815015,6,1,815015
A,3,3_9573488,"RACŁAWICKA",0,815015,6,1,815015
A,3,3_9573490,"RACŁAWICKA",0,815015,6,1,815015
A,3,3_9573492,"RACŁAWICKA",0,815015,6,1,815015
A,3,3_9573494,"RACŁAWICKA",0,815015,6,1,815015
A,3,3_9573476,"RACŁAWICKA",0,815147,4,2,815147
A,3,3_9573216,"KOSZAROWA (Szpital)",1,815149,24,1,815149
A,3,3_9573310,"KOSZAROWA (Szpital)",1,815149,22,1,815149
A,3,3_9573421,"KOSZAROWA (Szpital)",1,815149,2,1,815149
A,3,3_9573440,"KOSZAROWA (Szpital)",1,815149,3,1,815149
A,3,3_9573458,"RACŁAWICKA",0,815150,4,2,815150
A,3,3_9573480,"RACŁAWICKA",0,815150,6,1,815150
A,3,3_9573439,"Zajezdnia Obornicka",1,815152,2,1,815152
A,3,3_9573457,"Zajezdnia Obornicka",0,815153,3,1,815153
A,3,3_9573496,"Zajezdnia Obornicka",0,815153,6,1,815153
A,3,3_9573312,"KOSZAROWA (Szpital)",1,815241,22,1,815241
A,3,3_9573423,"KOSZAROWA (Szpital)",1,815241,2,1,815241
A,3,3_9573425,"KOSZAROWA (Szpital)",1,815241,2,1,815241
A,3,3_9573427,"KOSZAROWA (Szpital)",1,815241,2,1,815241
A,3,3_9573429,"KOSZAROWA (Szpital)",1,815241,2,1,815241
A,3,3_9573431,"KOSZAROWA (Szpital)",1,815241,2,1,815241
A,3,3_9573433,"KOSZAROWA (Szpital)",1,815241,2,1,815241
A,3,3_9573435,"KOSZAROWA (Szpital)",1,815241,2,1,815241
A,3,3_9573437,"KOSZAROWA (Szpital)",1,815241,2,1,815241
A,3,3_9573442,"KOSZAROWA (Szpital)",1,815241,3,1,815241
A,3,3_9573444,"KOSZAROWA (Szpital)",1,815241,3,1,815241
A,3,3_9573446,"KOSZAROWA (Szpital)",1,815241,3,1,815241
A,3,3_9573448,"KOSZAROWA (Szpital)",1,815241,3,1,815241
A,3,3_9573450,"KOSZAROWA (Szpital)",1,815241,3,1,815241
A,3,3_9573452,"KOSZAROWA (Szpital)",1,815241,3,1,815241
A,3,3_9573454,"KOSZAROWA (Szpital)",1,815241,3,1,815241
A,3,3_9573456,"KOSZAROWA (Szpital)",1,815241,3,1,815241
A,3,3_9573459,"KOSZAROWA (Szpital)",1,815241,4,2,815241
A,3,3_9573461,"KOSZAROWA (Szpital)",1,815241,4,2,815241
A,3,3_9573463,"KOSZAROWA (Szpital)",1,815241,4,2,815241
A,3,3_9573465,"KOSZAROWA (Szpital)",1,815241,4,2,815241
A,3,3_9573467,"KOSZAROWA (Szpital)",1,815241,4,2,815241
A,3,3_9573469,"KOSZAROWA (Szpital)",1,815241,4,2,815241
A,3,3_9573471,"KOSZAROWA (Szpital)",1,815241,4,2,815241
A,3,3_9573473,"KOSZAROWA (Szpital)",1,815241,4,2,815241
A,3,3_9573475,"KOSZAROWA (Szpital)",1,815241,4,2,815241
A,3,3_9573481,"KOSZAROWA (Szpital)",1,815241,6,1,815241
A,3,3_9573483,"KOSZAROWA (Szpital)",1,815241,6,1,815241
A,3,3_9573485,"KOSZAROWA (Szpital)",1,815241,6,1,815241
A,3,3_9573487,"KOSZAROWA (Szpital)",1,815241,6,1,815241
A,3,3_9573489,"KOSZAROWA (Szpital)",1,815241,6,1,815241
A,3,3_9573491,"KOSZAROWA (Szpital)",1,815241,6,1,815241
A,3,3_9573493,"KOSZAROWA (Szpital)",1,815241,6,1,815241
A,3,3_9573495,"KOSZAROWA (Szpital)",1,815241,6,1,815241
A,4,4_9576112,"OPORÓW",1,813602,24,1,813602
A,4,4_9576111,"RACŁAWICKA",0,815015,24,1,815015
A,4,4_9576202,"RACŁAWICKA",0,815015,22,1,815015
A,4,4_9576308,"RACŁAWICKA",0,815015,1,1,815015
A,4,4_9576310,"RACŁAWICKA",0,815015,1,1,815015
A,4,4_9576312,"RACŁAWICKA",0,815015,1,1,815015
A,4,4_9576314,"RACŁAWICKA",0,815015,1,1,815015
A,4,4_9576316,"RACŁAWICKA",0,815015,1,1,815015
A,4,4_9576318,"RACŁAWICKA",0,815015,1,1,815015
A,4,4_9576320,"RACŁAWICKA",0,815015,1,1,815015
A,4,4_9576322,"RACŁAWICKA",0,815015,1,1,815015
A,4,4_9576326,"RACŁAWICKA",0,815015,3,1,815015
A,4,4_9576328,"RACŁAWICKA",0,815015,3,1,815015
A,4,4_9576330,"RACŁAWICKA",0,815015,3,1,815015
A,4,4_9576332,"RACŁAWICKA",0,815015,3,1,815015
A,4,4_9576334,"RACŁAWICKA",0,815015,3,1,815015
A,4,4_9576336,"RACŁAWICKA",0,815015,3,1,815015
A,4,4_9576338,"RACŁAWICKA",0,815015,3,1,815015
A,4,4_9576343,"RACŁAWICKA",0,815015,4,2,815015
A,4,4_9576345,"RACŁAWICKA",0,815015,4,2,815015
A,4,4_9576347,"RACŁAWICKA",0,815015,4,2,815015
A,4,4_9576349,"RACŁAWICKA",0,815015,4,2,815015
A,4,4_9576351,"RACŁAWICKA",0,815015,4,2,815015
A,4,4_9576353,"RACŁAWICKA",0,815015,4,2,815015
A,4,4_9576355,"RACŁAWICKA",0,815015,4,2,815015
A,4,4_9576357,"RACŁAWICKA",0,815015,4,2,815015
A,4,4_9576365,"RACŁAWICKA",0,815015,6,1,815015
A,4,4_9576367,"RACŁAWICKA",0,815015,6,1,815015
A,4,4_9576369,"RACŁAWICKA",0,815015,6,1,815015
A,4,4_9576371,"RACŁAWICKA",0,815015,6,1,815015
A,4,4_9576373,"RACŁAWICKA",0,815015,6,1,815015
A,4,4_9576375,"RACŁAWICKA",0,815015,6,1,815015
A,4,4_9576377,"RACŁAWICKA",0,815015,6,1,815015
A,4,4_9576359,"RACŁAWICKA",0,815147,4,2,815147
A,4,4_9576110,"KOSZAROWA (Szpital)",1,815149,24,1,815149
A,4,4_9576201,"KOSZAROWA (Szpital)",1,815149,22,1,815149
A,4,4_9576306,"RACŁAWICKA",0,815150,1,1,815150
A,4,4_9576324,"RACŁAWICKA",0,815150,3,1,815150
A,4,4_9576341,"RACŁAWICKA",0,815150,4,2,815150
A,4,4_9576363,"RACŁAWICKA",0,815150,6,1,815150
A,4,4_9576323,"Zajezdnia Obornicka",1,815152,1,1,815152
A,4,4_9576340,"Zajezdnia Obornicka",0,815153,3,1,815153
A,4,4_9576379,"Zajezdnia Obornicka",0,815153,6,1,815153
A,4,4_9576203,"KOSZAROWA (Szpital)",1,815241,22,1,815241
A,4,4_9576307,"KOSZAROWA (Szpital)",1,815241,1,1,815241
A,4,4_9576309,"KOSZAROWA (Szpital)",1,815241,1,1,815241
A,4,4_9576311,"KOSZAROWA (Szpital)",1,815241,1,1,815241
A,4,4_9576313,"KOSZAROWA (Szpital)",1,815241,1,1,815241
A,4,4_9576315,"KOSZAROWA (Szpital)",1,815241,1,1,815241
A,4,4_9576317,"KOSZAROWA (Szpital)",1,815241,1,1,815241
A,4,4_9576319,"KOSZAROWA (Szpital)",1,815241,1,1,815241
A,4,4_9576321,"KOSZAROWA (Szpital)",1,815241,1,1,815241
A,4,4_9576325,"KOSZAROWA (Szpital)",1,815241,3,1,815241
A,4,4_9576327,"KOSZAROWA (Szpital)",1,815241,3,1,815241
A,4,4_9576329,"KOSZAROWA (Szpital)",1,815241,3,1,815241
A,4,4_9576331,"KOSZAROWA (Szpital)",1,815241,3,1,815241
A,4,4_9576333,"KOSZAROWA (Szpital)",1,815241,3,1,815241
A,4,4_9576335,"KOSZAROWA (Szpital)",1,815241,3,1,815241
A,4,4_9576337,"KOSZAROWA (Szpital)",1,815241,3,1,815241
A,4,4_9576339,"KOSZAROWA (Szpital)",1,815241,3,1,815241
A,4,4_9576342,"KOSZAROWA (Szpital)",1,815241,4,2,815241
A,4,4_9576344,"KOSZAROWA (Szpital)",1,815241,4,2,815241
A,4,4_9576346,"KOSZAROWA (Szpital)",1,815241,4,2,815241
A,4,4_9576348,"KOSZAROWA (Szpital)",1,815241,4,2,815241
A,4,4_9576350,"KOSZAROWA (Szpital)",1,815241,4,2,815241
A,4,4_9576352,"KOSZAROWA (Szpital)",1,815241,4,2,815241
A,4,4_9576354,"KOSZAROWA (Szpital)",1,815241,4,2,815241
A,4,4_9576356,"KOSZAROWA (Szpital)",1,815241,4,2,815241
A,4,4_9576358,"KOSZAROWA (Szpital)",1,815241,4,2,815241
A,4,4_9576364,"KOSZAROWA (Szpital)",1,815241,6,1,815241
A,4,4_9576366,"KOSZAROWA (Szpital)",1,815241,6,1,815241
A,4,4_9576368,"KOSZAROWA (Szpital)",1,815241,6,1,815241
A,4,4_9576370,"KOSZAROWA (Szpital)",1,815241,6,1,815241
A,4,4_9576372,"KOSZAROWA (Szpital)",1,815241,6,1,815241
A,4,4_9576374,"KOSZAROWA (Szpital)",1,815241,6,1,815241
A,4,4_9576376,"KOSZAROWA (Szpital)",1,815241,6,1,815241
A,4,4_9576378,"KOSZAROWA (Szpital)",1,815241,6,1,815241
A,6,6_9564059,"KOSZAROWA (Szpital)",1,813334,15,2,813334
A,6,6_9564349,"GIEŁDOWA (Centrum Hurtu)",1,813603,17,2,813603
A,6,6_9563718,"KOSZAROWA (Szpital)",1,815014,22,1,815014
A,6,6_9563924,"KOSZAROWA (Szpital)",1,815014,1,2,815014
A,6,6_9563926,"KOSZAROWA (Szpital)",1,815014,1,2,815014
A,6,6_9563928,"KOSZAROWA (Szpital)",1,815014,1,2,815014
A,6,6_9563930,"KOSZAROWA (Szpital)",1,815014,1,2,815014
A,6,6_9563932,"KOSZAROWA (Szpital)",1,815014,1,2,815014
A,6,6_9563934,"KOSZAROWA (Szpital)",1,815014,1,2,815014
A,6,6_9563936,"KOSZAROWA (Szpital)",1,815014,1,2,815014
A,6,6_9563938,"KOSZAROWA (Szpital)",1,815014,1,2,815014
A,6,6_9563943,"KOSZAROWA (Szpital)",1,815014,2,2,815014
A,6,6_9563945,"KOSZAROWA (Szpital)",1,815014,2,2,815014
A,6,6_9563947,"KOSZAROWA (Szpital)",1,815014,2,2,815014
A,6,6_9563949,"KOSZAROWA (Szpital)",1,815014,2,2,815014
A,6,6_9563951,"KOSZAROWA (Szpital)",1,815014,2,2,815014
A,6,6_9563953,"KOSZAROWA (Szpital)",1,815014,2,2,815014
A,6,6_9563955,"KOSZAROWA (Szpital)",1,815014,2,2,815014
A,6,6_9563961,"KOSZAROWA (Szpital)",1,815014,3,2,815014
A,6,6_9563963,"KOSZAROWA (Szpital)",1,815014,3,2,815014
A,6,6_9563965,"KOSZAROWA (Szpital)",1,815014,3,2,815014
A,6,6_9563967,"KOSZAROWA (Szpital)",1,815014,3,2,815014
A,6,6_9563969,"KOSZAROWA (Szpital)",1,815014,3,2,815014
A,6,6_9563971,"KOSZAROWA (Szpital)",1,815014,3,2,815014
A,6,6_9563974,"KOSZAROWA (Szpital)",1,815014,4,2,815014
A,6,6_9563976,"KOSZAROWA (Szpital)",1,815014,4,2,815014
A,6,6_9563978,"KOSZAROWA (Szpital)",1,815014,4,2,815014
A,6,6_9563980,"KOSZAROWA (Szpital)",1,815014,4,2,815014
A,6,6_9563982,"KOSZAROWA (Szpital)",1,815014,4,2,815014
A,6,6_9563984,"KOSZAROWA (Szpital)",1,815014,4,2,815014
A,6,6_9563987,"KOSZAROWA (Szpital)",1,815014,5,2,815014
A,6,6_9563989,"KOSZAROWA (Szpital)",1,815014,5,2,815014
A,6,6_9563991,"KOSZAROWA (Szpital)",1,815014,5,2,815014
A,6,6_9563993,"KOSZAROWA (Szpital)",1,815014,5,2,815014
A,6,6_9563995,"KOSZAROWA (Szpital)",1,815014,5,2,815014
A,6,6_9563997,"KOSZAROWA (Szpital)",1,815014,5,2,815014
A,6,6_9563999,"KOSZAROWA (Szpital)",1,815014,5,2,815014
A,6,6_9564002,"KOSZAROWA (Szpital)",1,815014,7,2,815014
A,6,6_9564004,"KOSZAROWA (Szpital)",1,815014,7,2,815014
A,6,6_9564006,"KOSZAROWA (Szpital)",1,815014,7,2,815014
A,6,6_9564008,"KOSZAROWA (Szpital)",1,815014,7,2,815014
A,6,6_9564010,"KOSZAROWA (Szpital)",1,815014,7,2,815014
A,6,6_9564012,"KOSZAROWA (Szpital)",1,815014,7,2,815014
A,6,6_9564016,"KOSZAROWA (Szpital)",1,815014,8,2,815014
A,6,6_9564018,"KOSZAROWA (Szpital)",1,815014,8,2,815014
A,6,6_9564020,"KOSZAROWA (Szpital)",1,815014,8,2,815014
A,6,6_9564022,"KOSZAROWA (Szpital)",1,815014,8,2,815014
A,6,6_9564024,"KOSZAROWA (Szpital)",1,815014,8,2,815014
A,6,6_9564026,"KOSZAROWA (Szpital)",1,815014,8,2,815014
A,6,6_9564028,"KOSZAROWA (Szpital)",1,815014,8,2,815014
A,6,6_9564031,"KOSZAROWA (Szpital)",1,815014,9,2,815014
A,6,6_9564033,"KOSZAROWA (Szpital)",1,815014,9,2,815014
A,6,6_9564035,"KOSZAROWA (Szpital)",1,815014,9,2,815014
A,6,6_9564037,"KOSZAROWA (Szpital)",1,815014,9,2,815014
A,6,6_9564039,"KOSZAROWA (Szpital)",1,815014,9,2,815014
A,6,6_9564041,"KOSZAROWA (Szpital)",1,815014,9,2,815014
A,6,6_9564043,"KOSZAROWA (Szpital)",1,815014,9,2,815014
A,6,6_9564048,"KOSZAROWA (Szpital)",1,815014,10,2,815014
A,6,6_9564050,"KOSZAROWA (Szpital)",1,815014,10,2,815014
A,6,6_9564052,"KOSZAROWA (Szpital)",1,815014,10,2,815014
A,6,6_9564054,"KOSZAROWA (Szpital)",1,815014,10,2,815014
A,6,6_9564061,"KOSZAROWA (Szpital)",1,815014,15,2,815014
A,6,6_9564347,"KOSZAROWA (Szpital)",1,815014,17,2,815014
A,6,6_9563717,"RACŁAWICKA",0,815015,22,1,815015
A,6,6_9563925,"RACŁAWICKA",0,815015,1,2,815015
A,6,6_9563927,"RACŁAWICKA",0,815015,1,2,815015
A,6,6_9563929,"RACŁAWICKA",0,815015,1,2,815015
A,6,6_9563931,"RACŁAWICKA",0,815015,1,2,815015
A,6,6_9563933,"RACŁAWICKA",0,815015,1,2,815015
A,6,6_9563935,"RACŁAWICKA",0,815015,1,2,815015
A,6,6_9563937,"RACŁAWICKA",0,815015,1,2,815015
A,6,6_9563939,"RACŁAWICKA",0,815015,1,2,815015
A,6,6_9563942,"RACŁAWICKA",0,815015,2,2,815015
A,6,6_9563944,"RACŁAWICKA",0,815015,2,2,815015
A,6,6_9563946,"RACŁAWICKA",0,815015,2,2,815015
A,6,6_9563948,"RACŁAWICKA",0,815015,2,2,815015
A,6,6_9563950,"RACŁAWICKA",0,815015,2,2,815015
A,6,6_9563952,"RACŁAWICKA",0,815015,2,2,815015
A,6,6_9563954,"RACŁAWICKA",0,815015,2,2,815015
A,6,6_9563962,"RACŁAWICKA",0,815015,3,2,815015
A,6,6_9563964,"RACŁAWICKA",0,815015,3,2,815015
A,6,6_9563966,"RACŁAWICKA",0,815015,3,2,815015
A,6,6_9563968,"RACŁAWICKA",0,815015,3,2,815015
A,6,6_9563970,"RACŁAWICKA",0,815015,3,2,815015
A,6,6_9563975,"RACŁAWICKA",0,815015,4,2,815015
A,6,6_9563977,"RACŁAWICKA",0,815015,4,2,815015
A,6,6_9563979,"RACŁAWICKA",0,815015,4,2,815015
A,6,6_9563981,"RACŁAWICKA",0,815015,4,2,815015
A,6,6_9563983,"RACŁAWICKA",0,815015,4,2,815015
A,6,6_9563988,"RACŁAWICKA",0,815015,5,2,815015
A,6,6_9563990,"RACŁAWICKA",0,815015,5,2,815015
A,6,6_9563992,"RACŁAWICKA",0,815015,5,2,815015
A,6,6_9563994,"RACŁAWICKA",0,815015,5,2,815015
A,6,6_9563996,"RACŁAWICKA",0,815015,5,2,815015
A,6,6_9563998,"RACŁAWICKA",0,815015,5,2,815015
A,6,6_9564003,"RACŁAWICKA",0,815015,7,2,815015
A,6,6_9564005,"RACŁAWICKA",0,815015,7,2,815015
A,6,6_9564007,"RACŁAWICKA",0,815015,7,2,815015
A,6,6_9564009,"RACŁAWICKA",0,815015,7,2,815015
A,6,6_9564011,"RACŁAWICKA",0,815015,7,2,815015
A,6,6_9564015,"RACŁAWICKA",0,815015,8,2,815015
A,6,6_9564017,"RACŁAWICKA",0,815015,8,2,815015
A,6,6_9564019,"RACŁAWICKA",0,815015,8,2,815015
A,6,6_9564021,"RACŁAWICKA",0,815015,8,2,815015
A,6,6_9564023,"RACŁAWICKA",0,815015,8,2,815015
A,6,6_9564025,"RACŁAWICKA",0,815015,8,2,815015
A,6,6_9564027,"RACŁAWICKA",0,815015,8,2,815015
A,6,6_9564032,"RACŁAWICKA",0,815015,9,2,815015
A,6,6_9564034,"RACŁAWICKA",0,815015,9,2,815015
A,6,6_9564036,"RACŁAWICKA",0,815015,9,2,815015
A,6,6_9564038,"RACŁAWICKA",0,815015,9,2,815015
A,6,6_9564040,"RACŁAWICKA",0,815015,9,2,815015
A,6,6_9564042,"RACŁAWICKA",0,815015,9,2,815015
A,6,6_9564044,"RACŁAWICKA",0,815015,9,2,815015
A,6,6_9564047,"RACŁAWICKA",0,815015,10,2,815015
A,6,6_9564049,"RACŁAWICKA",0,815015,10,2,815015
A,6,6_9564051,"RACŁAWICKA",0,815015,10,2,815015
A,6,6_9564053,"RACŁAWICKA",0,815015,10,2,815015
A,6,6_9564055,"RACŁAWICKA",0,815015,10,2,815015
A,6,6_9564060,"RACŁAWICKA",0,815015,15,2,815015
A,6,6_9564346,"RACŁAWICKA",0,815015,17,2,815015
A,6,6_9564348,"RACŁAWICKA",0,815015,17,2,815015
A,6,6_9563956,"RACŁAWICKA",0,815147,2,2,815147
A,6,6_9563716,"KOSZAROWA (Szpital)",1,815149,22,1,815149
A,6,6_9563941,"KOSZAROWA (Szpital)",1,815149,2,2,815149
A,6,6_9564014,"KOSZAROWA (Szpital)",1,815149,8,2,815149
A,6,6_9564046,"KOSZAROWA (Szpital)",1,815149,10,2,815149
A,6,6_9563923,"RACŁAWICKA",0,815150,1,2,815150
A,6,6_9563960,"RACŁAWICKA",0,815150,3,2,815150
A,6,6_9563973,"RACŁAWICKA",0,815150,4,2,815150
A,6,6_9563986,"RACŁAWICKA",0,815150,5,2,815150
A,6,6_9564001,"RACŁAWICKA",0,815150,7,2,815150
A,6,6_9564030,"RACŁAWICKA",0,815150,9,2,815150
A,6,6_9563940,"Zajezdnia Obornicka",1,815152,1,2,815152
A,6,6_9564045,"Zajezdnia Obornicka",1,815152,9,2,815152
A,6,6_9564056,"Zajezdnia Obornicka",1,815152,10,2,815152
A,6,6_9563972,"Zajezdnia Obornicka",0,815153,3,2,815153
A,6,6_9563985,"Zajezdnia Obornicka",0,815153,4,2,815153
A,6,6_9564000,"Zajezdnia Obornicka",0,815153,5,2,815153
A,6,6_9564013,"Zajezdnia Obornicka",0,815153,7,2,815153
A,6,6_9564029,"Zajezdnia Obornicka",0,815153,8,2,815153
A,6,6_9564062,"Zajezdnia Obornicka",0,815153,15,2,815153
A,8,8_9568397,"KOSZAROWA (Szpital)",1,813334,15,2,813334
A,8,8_9568687,"GIEŁDOWA (Centrum Hurtu)",1,813603,17,2,813603
A,8,8_9568056,"KOSZAROWA (Szpital)",1,815014,22,1,815014
A,8,8_9568262,"KOSZAROWA (Szpital)",1,815014,1,2,815014
A,8,8_9568264,"KOSZAROWA (Szpital)",1,815014,1,2,815014
A,8,8_9568266,"KOSZAROWA (Szpital)",1,815014,1,2,815014
A,8,8_9568268,"KOSZAROWA (Szpital)",1,815014,1,2,815014
A,8,8_9568270,"KOSZAROWA (Szpital)",1,815014,1,2,815014
A,8,8_9568272,"KOSZAROWA (Szpital)",1,815014,1,2,815014
A,8,8_9568274,"KOSZAROWA (Szpital)",1,815014,1,2,815014
A,8,8_9568276,"KOSZAROWA (Szpital)",1,815014,1,2,815014
A,8,8_9568281,"KOSZAROWA (Szpital)",1,815014,2,2,815014
A,8,8_9568283,"KOSZAROWA (Szpital)",1,815014,2,2,815014
A,8,8_9568285,"KOSZAROWA (Szpital)",1,815014,2,2,815014
A,8,8_9568287,"KOSZAROWA (Szpital)",1,815014,2,2,815014
A,8,8_9568289,"KOSZAROWA (Szpital)",1,815014,2,2,815014
A,8,8_9568291,"KOSZAROWA (Szpital)",1,815014,2,2,815014
A,8,8_9568293,"KOSZAROWA (Szpital)",1,815014,2,2,815014
A,8,8_9568299,"KOSZAROWA (Szpital)",1,815014,3,2,815014
A,8,8_9568301,"KOSZAROWA (Szpital)",1,815014,3,2,815014
A,8,8_9568303,"KOSZAROWA (Szpital)",1,815014,3,2,815014
A,8,8_9568305,"KOSZAROWA (Szpital)",1,815014,3,2,815014
A,8,8_9568307,"KOSZAROWA (Szpital)",1,815014,3,2,815014
A,8,8_9568309,"KOSZAROWA (Szpital)",1,815014,3,2,815014
A,8,8_9568312,"KOSZAROWA (Szpital)",1,815014,4,2,815014
A,8,8_9568314,"KOSZAROWA (Szpital)",1,815014,4,2,815014
A,8,8_9568316,"KOSZAROWA (Szpital)",1,815014,4,2,815014
A,8,8_9568318,"KOSZAROWA (Szpital)",1,815014,4,2,815014
A,8,8_9568320,"KOSZAROWA (Szpital)",1,815014,4,2,815014
A,8,8_9568322,"KOSZAROWA (Szpital)",1,815014,4,2,815014
A,8,8_9568325,"KOSZAROWA (Szpital)",1,815014,5,2,815014
A,8,8_9568327,"KOSZAROWA (Szpital)",1,815014,5,2,815014
A,8,8_9568329,"KOSZAROWA (Szpital)",1,815014,5,2,815014
A,8,8_9568331,"KOSZAROWA (Szpital)",1,815014,5,2,815014
A,8,8_9568333,"KOSZAROWA (Szpital)",1,815014,5,2,815014
A,8,8_9568335,"KOSZAROWA (Szpital)",1,815014,5,2,815014
A,8,8_9568337,"KOSZAROWA (Szpital)",1,815014,5,2,815014
A,8,8_9568340,"KOSZAROWA (Szpital)",1,815014,7,2,815014
A,8,8_9568342,"KOSZAROWA (Szpital)",1,815014,7,2,815014
A,8,8_9568344,"KOSZAROWA (Szpital)",1,815014,7,2,815014
A,8,8_9568346,"KOSZAROWA (Szpital)",1,815014,7,2,815014
A,8,8_9568348,"KOSZAROWA (Szpital)",1,815014,7,2,815014
A,8,8_9568350,"KOSZAROWA (Szpital)",1,815014,7,2,815014
A,8,8_9568354,"KOSZAROWA (Szpital)",1,815014,8,2,815014
A,8,8_9568356,"KOSZAROWA (Szpital)",1,815014,8,2,815014
A,8,8_9568358,"KOSZAROWA (Szpital)",1,815014,8,2,815014
A,8,8_9568360,"KOSZAROWA (Szpital)",1,815014,8,2,815014
A,8,8_9568362,"KOSZAROWA (Szpital)",1,815014,8,2,815014
A,8,8_9568364,"KOSZAROWA (Szpital)",1,815014,8,2,815014
A,8,8_9568366,"KOSZAROWA (Szpital)",1,815014,8,2,815014
A,8,8_9568369,"KOSZAROWA (Szpital)",1,815014,9,2,815014
A,8,8_9568371,"KOSZAROWA (Szpital)",1,815014,9,2,815014
A,8,8_9568373,"KOSZAROWA (Szpital)",1,815014,9,2,815014
A,8,8_9568375,"KOSZAROWA (Szpital)",1,815014,9,2,815014
A,8,8_9568377,"KOSZAROWA (Szpital)",1,815014,9,2,815014
A,8,8_9568379,"KOSZAROWA (Szpital)",1,815014,9,2,815014
A,8,8_9568381,"KOSZAROWA (Szpital)",1,815014,9,2,815014
A,8,8_9568386,"KOSZAROWA (Szpital)",1,815014,10,2,815014
A,8,8_9568388,"KOSZAROWA (Szpital)",1,815014,10,2,815014
A,8,8_9568390,"KOSZAROWA (Szpital)",1,815014,10,2,815014
A,8,8_9568392,"KOSZAROWA (Szpital)",1,815014,10,2,815014
A,8,8_9568399,"KOSZAROWA (Szpital)",1,815014,15,2,815014
A,8,8_9568685,"KOSZAROWA (Szpital)",1,815014,17,2,815014
A,8,8_9568055,"RACŁAWICKA",0,815015,22,1,815015
A,8,8_9568263,"RACŁAWICKA",0,815015,1,2,815015
A,8,8_9568265,"RACŁAWICKA",0,815015,1,2,815015
A,8,8_9568267,"RACŁAWICKA",0,815015,1,2,815015
A,8,8_9568269,"RACŁAWICKA",0,815015,1,2,815015
A,8,8_9568271,"RACŁAWICKA",0,815015,1,2,815015
A,8,8_9568273,"RACŁAWICKA",0,815015,1,2,815015
A,8,8_9568275,"RACŁAWICKA",0,815015,1,2,815015
A,8,8_9568277,"RACŁAWICKA",0,815015,1,2,815015
A,8,8_9568280,"RACŁAWICKA",0,815015,2,2,815015
A,8,8_9568282,"RACŁAWICKA",0,815015,2,2,815015
A,8,8_9568284,"RACŁAWICKA",0,815015,2,2,815015
A,8,8_9568286,"RACŁAWICKA",0,815015,2,2,815015
A,8,8_9568288,"RACŁAWICKA",0,815015,2,2,815015
A,8,8_9568290,"RACŁAWICKA",0,815015,2,2,815015
A,8,8_9568292,"RACŁAWICKA",0,815015,2,2,815015
A,8,8_9568300,"RACŁAWICKA",0,815015,3,2,815015
A,8,8_9568302,"RACŁAWICKA",0,815015,3,2,815015
A,8,8_9568304,"RACŁAWICKA",0,815015,3,2,815015
A,8,8_9568306,"RACŁAWICKA",0,815015,3,2,815015
A,8,8_9568308,"RACŁAWICKA",0,815015,3,2,815015
A,8,8_9568313,"RACŁAWICKA",0,815015,4,2,815015
A,8,8_9568315,"RACŁAWICKA",0,815015,4,2,815015
A,8,8_9568317,"RACŁAWICKA",0,815015,4,2,815015
A,8,8_9568319,"RACŁAWICKA",0,815015,4,2,815015
A,8,8_9568321,"RACŁAWICKA",0,815015,4,2,815015
A,8,8_9568326,"RACŁAWICKA",0,815015,5,2,815015
A,8,8_9568328,"RACŁAWICKA",0,815015,5,2,815015
A,8,8_9568330,"RACŁAWICKA",0,815015,5,2,815015
